ra,dec,prob
209.3487341772152,-33.295254237288134,1.9427779422432224e-05
209.85506329113923,-33.295254237288134,1.5789508673103724e-05
210.36139240506327,-33.295254237288134,1.2722187604351995e-05
210.86772151898734,-33.295254237288134,1.016255015612222e-05
211.37405063291138,-33.295254237288134,8.048062413420084e-06
211.88037974683544,-33.295254237288134,6.31869942122237e-06
212.38670886075948,-33.295254237288134,4.918263408536722e-06
212.89303797468352,-33.295254237288134,3.795278059905561e-06
213.3993670886076,-33.295254237288134,2.90350877063024e-06
213.90569620253163,-33.295254237288134,2.2021678187548366e-06
214.4120253164557,-33.295254237288134,1.6558668377135767e-06
214.91835443037974,-33.295254237288134,1.2343778853497388e-06
215.42468354430378,-33.295254237288134,9.122598967589701e-07
215.93101265822784,-33.295254237288134,6.684004934169708e-07
216.43734177215188,-33.295254237288134,4.855150170655025e-07
216.94367088607595,-33.295254237288134,3.496361262411518e-07
217.45,-33.295254237288134,2.496190118547405e-07
177.45,-32.78677966101694,3.038186759819437e-07
177.95632911392403,-32.78677966101694,4.2555246157235004e-07
178.4626582278481,-32.78677966101694,5.909346750400202e-07
178.96898734177213,-32.78677966101694,8.13529992874882e-07
179.4753164556962,-32.78677966101694,1.1103384791300347e-06
179.98164556962024,-32.78677966101694,1.5023978021617467e-06
180.48797468354428,-32.78677966101694,2.0154044617775506e-06
180.99430379746835,-32.78677966101694,2.6803235298979647e-06
181.5006329113924,-32.78677966101694,3.533946328207487e-06
182.00696202531645,-32.78677966101694,4.619345083437925e-06
182.5132911392405,-32.78677966101694,5.986163737326293e-06
183.01962025316453,-32.78677966101694,7.690675793560132e-06
183.5259493670886,-32.78677966101694,9.795534596892936e-06
184.03227848101264,-32.78677966101694,1.2369140115136273e-05
184.5386075949367,-32.78677966101694,1.5484550494885383e-05
185.04493670886075,-32.78677966101694,1.921787761206013e-05
185.55126582278479,-32.78677966101694,2.364612445796972e-05
186.05759493670885,-32.78677966101694,2.884444892168999e-05
186.5639240506329,-32.78677966101694,3.4882873117743526e-05
187.07025316455696,-32.78677966101694,4.1822498823755624e-05
187.576582278481,-32.78677966101694,4.971133589830349e-05
188.08291139240504,-32.78677966101694,5.8579898901980767e-05
188.5892405063291,-32.78677966101694,6.843677388944758e-05
189.09556962025314,-32.78677966101694,7.926439821319281e-05
189.6018987341772,-32.78677966101694,9.1015326623028e-05
190.10822784810125,-32.78677966101694,0.00010360927251645507
190.61455696202532,-32.78677966101694,0.0001169312100399269
191.12088607594936,-32.78677966101694,0.00013083079808527042
191.6272151898734,-32.78677966101694,0.0001451233398295717
192.13354430379746,-32.78677966101694,0.0001595924219828163
192.6398734177215,-32.78677966101694,0.0001739942890837866
193.14620253164557,-32.78677966101694,0.00018806390486872255
193.6525316455696,-32.78677966101694,0.0002015225416533736
194.15886075949365,-32.78677966101694,0.00021408662796714264
194.66518987341772,-32.78677966101694,0.00022547748327995988
195.17151898734176,-32.78677966101694,0.0002354314854628796
195.67784810126582,-32.78677966101694,0.00024371015962013336
196.18417721518986,-32.78677966101694,0.00025010965238190543
196.69050632911393,-32.78677966101694,0.0002544690674523913
197.19683544303797,-32.78677966101694,0.0002566771869999213
197.703164556962,-32.78677966101694,0.0002566771869999213
198.20949367088608,-32.78677966101694,0.00025446906745239106
198.71582278481011,-32.78677966101694,0.00025010965238190543
199.22215189873418,-32.78677966101694,0.00024371015962013298
199.72848101265822,-32.78677966101694,0.0002354314854628796
200.23481012658226,-32.78677966101694,0.00022547748327995988
200.74113924050633,-32.78677966101694,0.00021408662796714264
201.24746835443037,-32.78677966101694,0.0002015225416533736
201.75379746835443,-32.78677966101694,0.0001880639048687218
202.26012658227847,-32.78677966101694,0.0001739942890837866
202.7664556962025,-32.78677966101694,0.0001595924219828163
203.27278481012658,-32.78677966101694,0.0001451233398295717
203.77911392405062,-32.78677966101694,0.00013083079808527042
204.2854430379747,-32.78677966101694,0.00011693121003992616
204.79177215189873,-32.78677966101694,0.00010360927251645507
205.29810126582277,-32.78677966101694,9.1015326623028e-05
205.80443037974683,-32.78677966101694,7.926439821319281e-05
206.31075949367087,-32.78677966101694,6.843677388944758e-05
206.81708860759494,-32.78677966101694,5.8579898901980767e-05
207.32341772151898,-32.78677966101694,4.971133589830349e-05
207.82974683544302,-32.78677966101694,4.1822498823755624e-05
208.33607594936709,-32.78677966101694,3.4882873117743526e-05
208.84240506329112,-32.78677966101694,2.884444892168999e-05
209.3487341772152,-32.78677966101694,2.364612445796972e-05
209.85506329113923,-32.78677966101694,1.921787761206013e-05
210.36139240506327,-32.78677966101694,1.5484550494885383e-05
210.86772151898734,-32.78677966101694,1.2369140115136273e-05
211.37405063291138,-32.78677966101694,9.795534596892936e-06
211.88037974683544,-32.78677966101694,7.690675793560132e-06
212.38670886075948,-32.78677966101694,5.986163737326293e-06
212.89303797468352,-32.78677966101694,4.619345083437925e-06
213.3993670886076,-32.78677966101694,3.533946328207487e-06
213.90569620253163,-32.78677966101694,2.6803235298979647e-06
214.4120253164557,-32.78677966101694,2.0154044617775506e-06
214.91835443037974,-32.78677966101694,1.5023978021617467e-06
215.42468354430378,-32.78677966101694,1.1103384791300347e-06
215.93101265822784,-32.78677966101694,8.13529992874882e-07
216.43734177215188,-32.78677966101694,5.909346750400202e-07
216.94367088607595,-32.78677966101694,4.2555246157235004e-07
217.45,-32.78677966101694,3.038186759819437e-07
177.45,-32.27830508474576,3.659821153565278e-07
177.95632911392403,-32.27830508474576,5.126234902382437e-07
178.4626582278481,-32.27830508474576,7.118440685375176e-07
178.96898734177213,-32.27830508474576,9.799839550219905e-07
179.4753164556962,-32.27830508474576,1.3375215464960777e-06
179.98164556962024,-32.27830508474576,1.809798966324348e-06
180.48797468354428,-32.27830508474576,2.427770399026318e-06
180.99430379746835,-32.27830508474576,3.2287365881688927e-06
181.5006329113924,-32.27830508474576,4.257016618789669e-06
182.00696202531645,-32.27830508474576,5.564495598351101e-06
182.5132911392405,-32.27830508474576,7.210974968462487e-06
183.01962025316453,-32.27830508474576,9.26424218771744e-06
183.5259493670886,-32.27830508474576,1.1799769916158756e-05
184.03227848101264,-32.27830508474576,1.4899953236409646e-05
184.5386075949367,-32.27830508474576,1.8652798506040203e-05
185.04493670886075,-32.27830508474576,2.314999062645715e-05
185.55126582278479,-32.27830508474576,2.8484287942936723e-05
186.05759493670885,-32.27830508474576,3.474622617761915e-05
186.5639240506329,-32.27830508474576,4.202015446247239e-05
187.07025316455696,-32.27830508474576,5.0379676428856606e-05
187.576582278481,-32.27830508474576,5.988262509030629e-05
188.08291139240504,-32.27830508474576,7.056575850127324e-05
188.5892405063291,-32.27830508474576,8.243941948362958e-05
189.09556962025314,-32.27830508474576,9.54824519485778e-05
189.6018987341772,-32.27830508474576,0.00010963770301382224
190.10822784810125,-32.27830508474576,0.0001248084588729388
190.61455696202532,-32.27830508474576,0.00014085615857319518
191.12088607594936,-32.27830508474576,0.00015759970015758888
191.6272151898734,-32.27830508474576,0.000174816596533346
192.13354430379746,-32.27830508474576,0.00019224615472820345
192.6398734177215,-32.27830508474576,0.00020959474519803345
193.14620253164557,-32.27830508474576,0.00022654310339419146
193.6525316455696,-32.27830508474576,0.00024275547198655045
194.15886075949365,-32.27830508474576,0.0002578902587858598
194.66518987341772,-32.27830508474576,0.0002716117632642505
195.17151898734176,-32.27830508474576,0.0002836024243498283
195.67784810126582,-32.27830508474576,0.0002935749735047698
196.18417721518986,-32.27830508474576,0.0003012838475250795
196.69050632911393,-32.27830508474576,0.00030653522960044725
197.19683544303797,-32.27830508474576,0.00030919514594809525
197.703164556962,-32.27830508474576,0.00030919514594809525
198.20949367088608,-32.27830508474576,0.0003065352296004471
198.71582278481011,-32.27830508474576,0.0003012838475250795
199.22215189873418,-32.27830508474576,0.0002935749735047693
199.72848101265822,-32.27830508474576,0.0002836024243498283
200.23481012658226,-32.27830508474576,0.0002716117632642505
200.74113924050633,-32.27830508474576,0.0002578902587858598
201.24746835443037,-32.27830508474576,0.00024275547198655045
201.75379746835443,-32.27830508474576,0.00022654310339419054
202.26012658227847,-32.27830508474576,0.00020959474519803345
202.7664556962025,-32.27830508474576,0.00019224615472820345
203.27278481012658,-32.27830508474576,0.000174816596533346
203.77911392405062,-32.27830508474576,0.00015759970015758888
204.2854430379747,-32.27830508474576,0.00014085615857319426
204.79177215189873,-32.27830508474576,0.0001248084588729388
205.29810126582277,-32.27830508474576,0.00010963770301382224
205.80443037974683,-32.27830508474576,9.54824519485778e-05
206.31075949367087,-32.27830508474576,8.243941948362958e-05
206.81708860759494,-32.27830508474576,7.056575850127324e-05
207.32341772151898,-32.27830508474576,5.988262509030629e-05
207.82974683544302,-32.27830508474576,5.0379676428856606e-05
208.33607594936709,-32.27830508474576,4.202015446247239e-05
208.84240506329112,-32.27830508474576,3.474622617761915e-05
209.3487341772152,-32.27830508474576,2.8484287942936723e-05
209.85506329113923,-32.27830508474576,2.314999062645715e-05
210.36139240506327,-32.27830508474576,1.8652798506040203e-05
210.86772151898734,-32.27830508474576,1.4899953236409646e-05
211.37405063291138,-32.27830508474576,1.1799769916158756e-05
211.88037974683544,-32.27830508474576,9.26424218771744e-06
212.38670886075948,-32.27830508474576,7.210974968462487e-06
212.89303797468352,-32.27830508474576,5.564495598351101e-06
213.3993670886076,-32.27830508474576,4.257016618789669e-06
213.90569620253163,-32.27830508474576,3.2287365881688927e-06
214.4120253164557,-32.27830508474576,2.427770399026318e-06
214.91835443037974,-32.27830508474576,1.809798966324348e-06
215.42468354430378,-32.27830508474576,1.3375215464960777e-06
215.93101265822784,-32.27830508474576,9.799839550219905e-07
216.43734177215188,-32.27830508474576,7.118440685375176e-07
216.94367088607595,-32.27830508474576,5.126234902382437e-07
217.45,-32.27830508474576,3.659821153565278e-07
177.45,-31.76983050847457,4.363287685361265e-07
177.95632911392403,-31.76983050847457,6.1115657523442e-07
178.4626582278481,-31.76983050847457,8.486700108614512e-07
178.96898734177213,-31.76983050847457,1.1683499666735327e-06
179.4753164556962,-31.76983050847457,1.594611060993092e-06
179.98164556962024,-31.76983050847457,2.1576665119414084e-06
180.48797468354428,-31.76983050847457,2.8944203119424905e-06
180.99430379746835,-31.76983050847457,3.8493429059255315e-06
181.5006329113924,-31.76983050847457,5.075272099306955e-06
182.00696202531645,-31.76983050847457,6.634066010542628e-06
182.5132911392405,-31.76983050847457,8.597020717444066e-06
183.01962025316453,-31.76983050847457,1.1044953333988333e-05
183.5259493670886,-31.76983050847457,1.4067843374017346e-05
184.03227848101264,-31.76983050847457,1.776392335607757e-05
184.5386075949367,-31.76983050847457,2.223811563569033e-05
185.04493670886075,-31.76983050847457,2.759972817749539e-05
185.55126582278479,-31.76983050847457,3.395934872025801e-05
186.05759493670885,-31.76983050847457,4.142491516173998e-05
186.5639240506329,-31.76983050847457,5.009698966422838e-05
187.07025316455696,-31.76983050847457,6.0063323460593905e-05
187.576582278481,-31.76983050847457,7.139286584239332e-05
188.08291139240504,-31.76983050847457,8.412944025334071e-05
188.5892405063291,-31.76983050847457,9.828537754388293e-05
189.09556962025314,-31.76983050847457,0.00011383545514224741
189.6018987341772,-31.76983050847457,0.00013071153461842897
190.10822784810125,-31.76983050847457,0.00014879831248002507
190.61455696202532,-31.76983050847457,0.00016793059450760235
191.12088607594936,-31.76983050847457,0.00018789246852796257
191.6272151898734,-31.76983050847457,0.00020841868245601215
192.13354430379746,-31.76983050847457,0.00022919843464658666
192.6398734177215,-31.76983050847457,0.0002498816560334141
193.14620253164557,-31.76983050847457,0.000270087715155278
193.6525316455696,-31.76983050847457,0.0002894163176364855
194.15886075949365,-31.76983050847457,0.000307460212704326
194.66518987341772,-31.76983050847457,0.00032381917370351797
195.17151898734176,-31.76983050847457,0.0003381146000805896
195.67784810126582,-31.76983050847457,0.0003500040064459872
196.18417721518986,-31.76983050847457,0.0003591946290664538
196.69050632911393,-31.76983050847457,0.00036545539695076907
197.19683544303797,-31.76983050847457,0.0003686265847648175
197.703164556962,-31.76983050847457,0.0003686265847648175
198.20949367088608,-31.76983050847457,0.0003654553969507687
198.71582278481011,-31.76983050847457,0.0003591946290664538
199.22215189873418,-31.76983050847457,0.00035000400644598665
199.72848101265822,-31.76983050847457,0.0003381146000805896
200.23481012658226,-31.76983050847457,0.00032381917370351797
200.74113924050633,-31.76983050847457,0.000307460212704326
201.24746835443037,-31.76983050847457,0.0002894163176364855
201.75379746835443,-31.76983050847457,0.0002700877151552769
202.26012658227847,-31.76983050847457,0.0002498816560334141
202.7664556962025,-31.76983050847457,0.00022919843464658666
203.27278481012658,-31.76983050847457,0.00020841868245601215
203.77911392405062,-31.76983050847457,0.00018789246852796257
204.2854430379747,-31.76983050847457,0.0001679305945076013
204.79177215189873,-31.76983050847457,0.00014879831248002507
205.29810126582277,-31.76983050847457,0.00013071153461842897
205.80443037974683,-31.76983050847457,0.00011383545514224741
206.31075949367087,-31.76983050847457,9.828537754388293e-05
206.81708860759494,-31.76983050847457,8.412944025334071e-05
207.32341772151898,-31.76983050847457,7.139286584239332e-05
207.82974683544302,-31.76983050847457,6.0063323460593905e-05
208.33607594936709,-31.76983050847457,5.009698966422838e-05
208.84240506329112,-31.76983050847457,4.142491516173998e-05
209.3487341772152,-31.76983050847457,3.395934872025801e-05
209.85506329113923,-31.76983050847457,2.759972817749539e-05
210.36139240506327,-31.76983050847457,2.223811563569033e-05
210.86772151898734,-31.76983050847457,1.776392335607757e-05
211.37405063291138,-31.76983050847457,1.4067843374017346e-05
211.88037974683544,-31.76983050847457,1.1044953333988333e-05
212.38670886075948,-31.76983050847457,8.597020717444066e-06
212.89303797468352,-31.76983050847457,6.634066010542628e-06
213.3993670886076,-31.76983050847457,5.075272099306955e-06
213.90569620253163,-31.76983050847457,3.8493429059255315e-06
214.4120253164557,-31.76983050847457,2.8944203119424905e-06
214.91835443037974,-31.76983050847457,2.1576665119414084e-06
215.42468354430378,-31.76983050847457,1.594611060993092e-06
215.93101265822784,-31.76983050847457,1.1683499666735327e-06
216.43734177215188,-31.76983050847457,8.486700108614512e-07
216.94367088607595,-31.76983050847457,6.1115657523442e-07
217.45,-31.76983050847457,4.363287685361265e-07
177.45,-31.261355932203386,5.148449091787214e-07
177.95632911392403,-31.261355932203386,7.211324903608589e-07
178.4626582278481,-31.261355932203386,1.0013858039445139e-06
178.96898734177213,-31.261355932203386,1.3785912730418415e-06
179.4753164556962,-31.261355932203386,1.881556858207482e-06
179.98164556962024,-31.261355932203386,2.545932561598831e-06
180.48797468354428,-31.261355932203386,3.4152631457847546e-06
180.99430379746835,-31.261355932203386,4.542021387789604e-06
181.5006329113924,-31.261355932203386,5.988553108224955e-06
182.00696202531645,-31.261355932203386,7.82784762082602e-06
182.5132911392405,-31.261355932203386,1.0144030533053445e-05
183.01962025316453,-31.261355932203386,1.303246177234271e-05
183.5259493670886,-31.261355932203386,1.6599312414204863e-05
184.03227848101264,-31.261355932203386,2.096049164395241e-05
184.5386075949367,-31.261355932203386,2.6239802301312043e-05
185.04493670886075,-31.261355932203386,3.256622201321458e-05
185.55126582278479,-31.261355932203386,4.007023847248837e-05
186.05759493670885,-31.261355932203386,4.887921269948634e-05
186.5639240506329,-31.261355932203386,5.911180273613222e-05
187.07025316455696,-31.261355932203386,7.0871550404042e-05
187.576582278481,-31.261355932203386,8.423981222680341e-05
188.08291139240504,-31.261355932203386,9.9268297554168e-05
188.5892405063291,-31.261355932203386,0.00011597155613860733
189.09556962025314,-31.261355932203386,0.00013431982667715453
189.6018987341772,-31.261355932203386,0.00015423270942004023
190.10822784810125,-31.261355932203386,0.00017557415233413075
190.61455696202532,-31.261355932203386,0.00019814923496257354
191.12088607594936,-31.261355932203386,0.000221703192340927
191.6272151898734,-31.261355932203386,0.00024592304101380845
192.13354430379746,-31.261355932203386,0.0002704420514499194
192.6398734177215,-31.261355932203386,0.0002948471606343322
193.14620253164557,-31.261355932203386,0.0003186892435397471
193.6525316455696,-31.261355932203386,0.0003414959739379628
194.15886075949365,-31.261355932203386,0.00036278681741958756
194.66518987341772,-31.261355932203386,0.00038208952766292974
195.17151898734176,-31.261355932203386,0.0003989573760045988
195.67784810126582,-31.261355932203386,0.00041298624776778443
196.18417721518986,-31.261355932203386,0.00042383069720485666
196.69050632911393,-31.261355932203386,0.0004312180727464775
197.19683544303797,-31.261355932203386,0.00043495990693171826
197.703164556962,-31.261355932203386,0.00043495990693171826
198.20949367088608,-31.261355932203386,0.0004312180727464773
198.71582278481011,-31.261355932203386,0.00042383069720485666
199.22215189873418,-31.261355932203386,0.0004129862477677837
199.72848101265822,-31.261355932203386,0.0003989573760045988
200.23481012658226,-31.261355932203386,0.00038208952766292974
200.74113924050633,-31.261355932203386,0.00036278681741958756
201.24746835443037,-31.261355932203386,0.0003414959739379628
201.75379746835443,-31.261355932203386,0.0003186892435397458
202.26012658227847,-31.261355932203386,0.0002948471606343322
202.7664556962025,-31.261355932203386,0.0002704420514499194
203.27278481012658,-31.261355932203386,0.00024592304101380845
203.77911392405062,-31.261355932203386,0.000221703192340927
204.2854430379747,-31.261355932203386,0.00019814923496257232
204.79177215189873,-31.261355932203386,0.00017557415233413075
205.29810126582277,-31.261355932203386,0.00015423270942004023
205.80443037974683,-31.261355932203386,0.00013431982667715453
206.31075949367087,-31.261355932203386,0.00011597155613860733
206.81708860759494,-31.261355932203386,9.9268297554168e-05
207.32341772151898,-31.261355932203386,8.423981222680341e-05
207.82974683544302,-31.261355932203386,7.0871550404042e-05
208.33607594936709,-31.261355932203386,5.911180273613222e-05
208.84240506329112,-31.261355932203386,4.887921269948634e-05
209.3487341772152,-31.261355932203386,4.007023847248837e-05
209.85506329113923,-31.261355932203386,3.256622201321458e-05
210.36139240506327,-31.261355932203386,2.6239802301312043e-05
210.86772151898734,-31.261355932203386,2.096049164395241e-05
211.37405063291138,-31.261355932203386,1.6599312414204863e-05
211.88037974683544,-31.261355932203386,1.303246177234271e-05
212.38670886075948,-31.261355932203386,1.0144030533053445e-05
212.89303797468352,-31.261355932203386,7.82784762082602e-06
213.3993670886076,-31.261355932203386,5.988553108224955e-06
213.90569620253163,-31.261355932203386,4.542021387789604e-06
214.4120253164557,-31.261355932203386,3.4152631457847546e-06
214.91835443037974,-31.261355932203386,2.545932561598831e-06
215.42468354430378,-31.261355932203386,1.881556858207482e-06
215.93101265822784,-31.261355932203386,1.3785912730418415e-06
216.43734177215188,-31.261355932203386,1.0013858039445139e-06
216.94367088607595,-31.261355932203386,7.211324903608589e-07
217.45,-31.261355932203386,5.148449091787214e-07
177.45,-30.7528813559322,6.012396125896241e-07
177.95632911392403,-30.7528813559322,8.421437434857573e-07
178.4626582278481,-30.7528813559322,1.1694255922172223e-06
178.96898734177213,-30.7528813559322,1.6099288701238453e-06
179.4753164556962,-30.7528813559322,2.197295722120682e-06
179.98164556962024,-30.7528813559322,2.973158478845174e-06
180.48797468354428,-30.7528813559322,3.988369029304003e-06
180.99430379746835,-30.7528813559322,5.304205462426808e-06
181.5006329113924,-30.7528813559322,6.9934756789285405e-06
182.00696202531645,-30.7528813559322,9.141417127856412e-06
182.5132911392405,-30.7528813559322,1.184627230270075e-05
183.01962025316453,-30.7528813559322,1.5219403217158697e-05
183.5259493670886,-30.7528813559322,1.938479722192646e-05
184.03227848101264,-30.7528813559322,2.4477813902833554e-05
184.5386075949367,-30.7528813559322,3.064303111248713e-05
185.04493670886075,-30.7528813559322,3.803106985745844e-05
185.55126582278479,-30.7528813559322,4.6794314610207406e-05
186.05759493670885,-30.7528813559322,5.708149849243881e-05
186.5639240506329,-30.7528813559322,6.903119122463547e-05
187.07025316455696,-30.7528813559322,8.276430969575821e-05
187.576582278481,-30.7528813559322,9.837586264310145e-05
188.08291139240504,-30.7528813559322,0.00011592623661969816
188.5892405063291,-30.7528813559322,0.00013543242293182967
189.09556962025314,-30.7528813559322,0.00015685966611440964
189.6018987341772,-30.7528813559322,0.00018011407475753587
190.10822784810125,-30.7528813559322,0.00020503676631185232
190.61455696202532,-30.7528813559322,0.00023140011125655682
191.12088607594936,-30.7528813559322,0.0002589065932215902
191.6272151898734,-30.7528813559322,0.00028719070786165085
192.13354430379746,-30.7528813559322,0.0003158241857748429
192.6398734177215,-30.7528813559322,0.00034432464898161836
193.14620253164557,-30.7528813559322,0.00037216760602328
193.6525316455696,-30.7528813559322,0.0003988014709107334
194.15886075949365,-30.7528813559322,0.0004236650720814593
194.66518987341772,-30.7528813559322,0.00044620691686176407
195.17151898734176,-30.7528813559322,0.00046590531228407373
195.67784810126582,-30.7528813559322,0.0004822883303028831
196.18417721518986,-30.7528813559322,0.000494952556872966
196.69050632911393,-30.7528813559322,0.0005035795875175602
197.19683544303797,-30.7528813559322,0.0005079493285712254
197.703164556962,-30.7528813559322,0.0005079493285712254
198.20949367088608,-30.7528813559322,0.0005035795875175599
198.71582278481011,-30.7528813559322,0.000494952556872966
199.22215189873418,-30.7528813559322,0.0004822883303028823
199.72848101265822,-30.7528813559322,0.00046590531228407373
200.23481012658226,-30.7528813559322,0.00044620691686176407
200.74113924050633,-30.7528813559322,0.0004236650720814593
201.24746835443037,-30.7528813559322,0.0003988014709107334
201.75379746835443,-30.7528813559322,0.00037216760602327845
202.26012658227847,-30.7528813559322,0.00034432464898161836
202.7664556962025,-30.7528813559322,0.0003158241857748429
203.27278481012658,-30.7528813559322,0.00028719070786165085
203.77911392405062,-30.7528813559322,0.0002589065932215902
204.2854430379747,-30.7528813559322,0.0002314001112565554
204.79177215189873,-30.7528813559322,0.00020503676631185232
205.29810126582277,-30.7528813559322,0.00018011407475753587
205.80443037974683,-30.7528813559322,0.00015685966611440964
206.31075949367087,-30.7528813559322,0.00013543242293182967
206.81708860759494,-30.7528813559322,0.00011592623661969816
207.32341772151898,-30.7528813559322,9.837586264310145e-05
207.82974683544302,-30.7528813559322,8.276430969575821e-05
208.33607594936709,-30.7528813559322,6.903119122463547e-05
208.84240506329112,-30.7528813559322,5.708149849243881e-05
209.3487341772152,-30.7528813559322,4.6794314610207406e-05
209.85506329113923,-30.7528813559322,3.803106985745844e-05
210.36139240506327,-30.7528813559322,3.064303111248713e-05
210.86772151898734,-30.7528813559322,2.4477813902833554e-05
211.37405063291138,-30.7528813559322,1.938479722192646e-05
211.88037974683544,-30.7528813559322,1.5219403217158697e-05
212.38670886075948,-30.7528813559322,1.184627230270075e-05
212.89303797468352,-30.7528813559322,9.141417127856412e-06
213.3993670886076,-30.7528813559322,6.9934756789285405e-06
213.90569620253163,-30.7528813559322,5.304205462426808e-06
214.4120253164557,-30.7528813559322,3.988369029304003e-06
214.91835443037974,-30.7528813559322,2.973158478845174e-06
215.42468354430378,-30.7528813559322,2.197295722120682e-06
215.93101265822784,-30.7528813559322,1.6099288701238453e-06
216.43734177215188,-30.7528813559322,1.1694255922172223e-06
216.94367088607595,-30.7528813559322,8.421437434857573e-07
217.45,-30.7528813559322,6.012396125896241e-07
177.45,-30.244406779661013,6.9490804395335e-07
177.95632911392403,-30.244406779661013,9.733431551401721e-07
178.4626582278481,-30.244406779661013,1.3516129573307539e-06
178.96898734177213,-30.244406779661013,1.8607432022370647e-06
179.4753164556962,-30.244406779661013,2.539617217949585e-06
179.98164556962024,-30.244406779661013,3.4363533267523013e-06
180.48797468354428,-30.244406779661013,4.609725744417129e-06
180.99430379746835,-30.244406779661013,6.1305592070785955e-06
181.5006329113924,-30.244406779661013,8.083004517196755e-06
182.00696202531645,-30.244406779661013,1.0565578452024286e-05
182.5132911392405,-30.244406779661013,1.3691828917512343e-05
183.01962025316453,-30.244406779661013,1.7590467258503468e-05
183.5259493670886,-30.244406779661013,2.240479708564323e-05
184.03227848101264,-30.244406779661013,2.8291265950040223e-05
184.5386075949367,-30.244406779661013,3.5416975803479504e-05
185.04493670886075,-30.244406779661013,4.3956013227854634e-05
185.55126582278479,-30.244406779661013,5.408450300514701e-05
186.05759493670885,-30.244406779661013,6.597434971468035e-05
186.5639240506329,-30.244406779661013,7.978571115609992e-05
187.07025316455696,-30.244406779661013,9.565834212438125e-05
187.576582278481,-30.244406779661013,0.00011370205297534464
188.08291139240504,-30.244406779661013,0.00013398663801490515
188.5892405063291,-30.244406779661013,0.00015653173566203054
189.09556962025314,-30.244406779661013,0.00018129717582188008
189.6018987341772,-30.244406779661013,0.00020817443953689838
190.10822784810125,-30.244406779661013,0.000236979891598627
190.61455696202532,-30.244406779661013,0.0002674504395864497
191.12088607594936,-30.244406779661013,0.0002992422164057294
191.6272151898734,-30.244406779661013,0.0003319327749915494
192.13354430379746,-30.244406779661013,0.00036502712491725674
192.6398734177215,-30.244406779661013,0.0003979677374851497
193.14620253164557,-30.244406779661013,0.0004301484095675535
193.6525316455696,-30.244406779661013,0.0004609316223903765
194.15886075949365,-30.244406779661013,0.000489668778248699
194.66518987341772,-30.244406779661013,0.0005157224662216393
195.17151898734176,-30.244406779661013,0.0005384897176556861
195.67784810126582,-30.244406779661013,0.0005574250818052102
196.18417721518986,-30.244406779661013,0.0005720622958704869
196.69050632911393,-30.244406779661013,0.0005820333504464476
197.19683544303797,-30.244406779661013,0.0005870838629951904
197.703164556962,-30.244406779661013,0.0005870838629951904
198.20949367088608,-30.244406779661013,0.0005820333504464473
198.71582278481011,-30.244406779661013,0.0005720622958704869
199.22215189873418,-30.244406779661013,0.0005574250818052093
199.72848101265822,-30.244406779661013,0.0005384897176556861
200.23481012658226,-30.244406779661013,0.0005157224662216393
200.74113924050633,-30.244406779661013,0.000489668778248699
201.24746835443037,-30.244406779661013,0.0004609316223903765
201.75379746835443,-30.244406779661013,0.0004301484095675517
202.26012658227847,-30.244406779661013,0.0003979677374851497
202.7664556962025,-30.244406779661013,0.00036502712491725674
203.27278481012658,-30.244406779661013,0.0003319327749915494
203.77911392405062,-30.244406779661013,0.0002992422164057294
204.2854430379747,-30.244406779661013,0.000267450439586448
204.79177215189873,-30.244406779661013,0.000236979891598627
205.29810126582277,-30.244406779661013,0.00020817443953689838
205.80443037974683,-30.244406779661013,0.00018129717582188008
206.31075949367087,-30.244406779661013,0.00015653173566203054
206.81708860759494,-30.244406779661013,0.00013398663801490515
207.32341772151898,-30.244406779661013,0.00011370205297534464
207.82974683544302,-30.244406779661013,9.565834212438125e-05
208.33607594936709,-30.244406779661013,7.978571115609992e-05
208.84240506329112,-30.244406779661013,6.597434971468035e-05
209.3487341772152,-30.244406779661013,5.408450300514701e-05
209.85506329113923,-30.244406779661013,4.3956013227854634e-05
210.36139240506327,-30.244406779661013,3.5416975803479504e-05
210.86772151898734,-30.244406779661013,2.8291265950040223e-05
211.37405063291138,-30.244406779661013,2.240479708564323e-05
211.88037974683544,-30.244406779661013,1.7590467258503468e-05
212.38670886075948,-30.244406779661013,1.3691828917512343e-05
212.89303797468352,-30.244406779661013,1.0565578452024286e-05
213.3993670886076,-30.244406779661013,8.083004517196755e-06
213.90569620253163,-30.244406779661013,6.1305592070785955e-06
214.4120253164557,-30.244406779661013,4.609725744417129e-06
214.91835443037974,-30.244406779661013,3.4363533267523013e-06
215.42468354430378,-30.244406779661013,2.539617217949585e-06
215.93101265822784,-30.244406779661013,1.8607432022370647e-06
216.43734177215188,-30.244406779661013,1.3516129573307539e-06
216.94367088607595,-30.244406779661013,9.733431551401721e-07
217.45,-30.244406779661013,6.9490804395335e-07
177.45,-29.735932203389826,7.949058271349699e-07
177.95632911392403,-29.735932203389826,1.1134079574344374e-06
178.4626582278481,-29.735932203389826,1.54611106485547e-06
178.96898734177213,-29.735932203389826,2.128505529804057e-06
179.4753164556962,-29.735932203389826,2.905070020136286e-06
179.98164556962024,-29.735932203389826,3.930847120419025e-06
180.48797468354428,-29.735932203389826,5.273068699687189e-06
180.99430379746835,-29.735932203389826,7.012751226160595e-06
181.5006329113924,-29.735932203389826,9.246154865217414e-06
