# P t0 rp_rs a_rs b
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.097053164252237423e+00 4.497632937568609890e+01 1.250281470725177722e-02 9.934251171757765064e+00 5.320121567745250690e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.082673284794692492e+00 4.495264501083445197e+01 7.670135150659319022e-03 9.491103206290480543e+00 5.372342811726766865e-01
9.068982410860654042e+00 4.495369188094337431e+01 9.106761457560454479e-03 1.054681491348064171e+01 5.515441116708679203e-01
9.068982410860654042e+00 4.495369188094337431e+01 9.106761457560454479e-03 1.054681491348064171e+01 5.515441116708679203e-01
9.068982410860654042e+00 4.495369188094337431e+01 9.106761457560454479e-03 1.054681491348064171e+01 5.515441116708679203e-01
9.068982410860654042e+00 4.495369188094337431e+01 9.106761457560454479e-03 1.054681491348064171e+01 5.515441116708679203e-01
9.068982410860654042e+00 4.495369188094337431e+01 9.106761457560454479e-03 1.054681491348064171e+01 5.515441116708679203e-01
9.068982410860654042e+00 4.495369188094337431e+01 9.106761457560454479e-03 1.054681491348064171e+01 5.515441116708679203e-01
9.068982410860654042e+00 4.495369188094337431e+01 9.106761457560454479e-03 1.054681491348064171e+01 5.515441116708679203e-01
9.067797889235819753e+00 4.495650942729557187e+01 9.107541332342849669e-03 1.018472737151588170e+01 4.692702085399454992e-01
9.067797889235819753e+00 4.495650942729557187e+01 9.107541332342849669e-03 1.018472737151588170e+01 4.692702085399454992e-01
9.067797889235819753e+00 4.495650942729557187e+01 9.107541332342849669e-03 1.018472737151588170e+01 4.692702085399454992e-01
9.067797889235819753e+00 4.495650942729557187e+01 9.107541332342849669e-03 1.018472737151588170e+01 4.692702085399454992e-01
9.067797889235819753e+00 4.495650942729557187e+01 9.107541332342849669e-03 1.018472737151588170e+01 4.692702085399454992e-01
9.067797889235819753e+00 4.495650942729557187e+01 9.107541332342849669e-03 1.018472737151588170e+01 4.692702085399454992e-01
8.961054376406085709e+00 4.494300782187576004e+01 1.068928356655395040e-02 8.786088091855848603e+00 5.179985900544578081e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
8.963882200106080944e+00 4.492809350398422907e+01 9.663423153801805471e-03 9.582163070233084667e+00 5.727538823858522310e-01
9.330590309639617885e+00 4.493265062722739600e+01 9.363087828743728996e-03 1.035961527551289763e+01 6.858162768633955242e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.111078406934346674e+00 4.493143899115917606e+01 8.041942045646033668e-03 1.005613330043983211e+01 6.230954430530508681e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.321877301871412058e+00 4.493138935789078658e+01 1.149218243273806075e-02 9.245978650239946361e+00 6.384703614875745226e-01
9.296936656453082648e+00 4.492933244888774169e+01 1.091282014764073660e-02 9.612073332899779388e+00 5.906691459041870651e-01
9.296936656453082648e+00 4.492933244888774169e+01 1.091282014764073660e-02 9.612073332899779388e+00 5.906691459041870651e-01
9.296936656453082648e+00 4.492933244888774169e+01 1.091282014764073660e-02 9.612073332899779388e+00 5.906691459041870651e-01
9.296936656453082648e+00 4.492933244888774169e+01 1.091282014764073660e-02 9.612073332899779388e+00 5.906691459041870651e-01
9.296936656453082648e+00 4.492933244888774169e+01 1.091282014764073660e-02 9.612073332899779388e+00 5.906691459041870651e-01
9.326046178999892078e+00 4.491410368061283265e+01 1.130384087369007938e-02 8.930717811780988669e+00 7.370831901183600987e-01
9.326046178999892078e+00 4.491410368061283265e+01 1.130384087369007938e-02 8.930717811780988669e+00 7.370831901183600987e-01
9.326046178999892078e+00 4.491410368061283265e+01 1.130384087369007938e-02 8.930717811780988669e+00 7.370831901183600987e-01
9.114465649716157358e+00 4.493606821816736385e+01 9.860560588312248728e-03 8.314116857338056832e+00 7.781099053390270193e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.309017092662967841e+00 4.493312589025163817e+01 1.082207420436936095e-02 8.365166496716998523e+00 7.849478132933012109e-01
9.340482283713956946e+00 4.494026324441132658e+01 1.174738853788157358e-02 9.042972426052518387e+00 7.254597454900523212e-01
9.285865883105410390e+00 4.494116443214978318e+01 1.158692891310112057e-02 8.532512795577089193e+00 7.076616930403601957e-01
9.285865883105410390e+00 4.494116443214978318e+01 1.158692891310112057e-02 8.532512795577089193e+00 7.076616930403601957e-01
9.285865883105410390e+00 4.494116443214978318e+01 1.158692891310112057e-02 8.532512795577089193e+00 7.076616930403601957e-01
9.285865883105410390e+00 4.494116443214978318e+01 1.158692891310112057e-02 8.532512795577089193e+00 7.076616930403601957e-01
9.285865883105410390e+00 4.494116443214978318e+01 1.158692891310112057e-02 8.532512795577089193e+00 7.076616930403601957e-01
9.285865883105410390e+00 4.494116443214978318e+01 1.158692891310112057e-02 8.532512795577089193e+00 7.076616930403601957e-01
9.117270990895908866e+00 4.494543461612887114e+01 1.196216798247118351e-02 9.011730199974259392e+00 7.393859492268454181e-01
9.117270990895908866e+00 4.494543461612887114e+01 1.196216798247118351e-02 9.011730199974259392e+00 7.393859492268454181e-01
9.117270990895908866e+00 4.494543461612887114e+01 1.196216798247118351e-02 9.011730199974259392e+00 7.393859492268454181e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.966229578636898623e+00 4.493792393312986633e+01 1.248619479881691273e-02 9.531294317179895614e+00 7.457762471599360676e-01
8.964138998660033053e+00 4.493358033572208399e+01 1.503728487894692191e-02 8.317008008523183449e+00 7.880924855046831379e-01
8.964138998660033053e+00 4.493358033572208399e+01 1.503728487894692191e-02 8.317008008523183449e+00 7.880924855046831379e-01
8.964138998660033053e+00 4.493358033572208399e+01 1.503728487894692191e-02 8.317008008523183449e+00 7.880924855046831379e-01
8.964138998660033053e+00 4.493358033572208399e+01 1.503728487894692191e-02 8.317008008523183449e+00 7.880924855046831379e-01
8.964138998660033053e+00 4.493358033572208399e+01 1.503728487894692191e-02 8.317008008523183449e+00 7.880924855046831379e-01
8.964138998660033053e+00 4.493358033572208399e+01 1.503728487894692191e-02 8.317008008523183449e+00 7.880924855046831379e-01
9.082709530750554094e+00 4.493313927039174160e+01 1.107934785889704010e-02 8.061612288363251722e+00 7.855349326301970247e-01
9.082709530750554094e+00 4.493313927039174160e+01 1.107934785889704010e-02 8.061612288363251722e+00 7.855349326301970247e-01
9.082709530750554094e+00 4.493313927039174160e+01 1.107934785889704010e-02 8.061612288363251722e+00 7.855349326301970247e-01
9.082709530750554094e+00 4.493313927039174160e+01 1.107934785889704010e-02 8.061612288363251722e+00 7.855349326301970247e-01
9.082709530750554094e+00 4.493313927039174160e+01 1.107934785889704010e-02 8.061612288363251722e+00 7.855349326301970247e-01
9.082709530750554094e+00 4.493313927039174160e+01 1.107934785889704010e-02 8.061612288363251722e+00 7.855349326301970247e-01
9.082709530750554094e+00 4.493313927039174160e+01 1.107934785889704010e-02 8.061612288363251722e+00 7.855349326301970247e-01
8.980690843531032641e+00 4.493715733368004805e+01 8.263660086611600633e-03 9.582734526523775997e+00 7.301905812492859305e-01
8.980690843531032641e+00 4.493715733368004805e+01 8.263660086611600633e-03 9.582734526523775997e+00 7.301905812492859305e-01
8.980690843531032641e+00 4.493715733368004805e+01 8.263660086611600633e-03 9.582734526523775997e+00 7.301905812492859305e-01
8.980690843531032641e+00 4.493715733368004805e+01 8.263660086611600633e-03 9.582734526523775997e+00 7.301905812492859305e-01
8.980690843531032641e+00 4.493715733368004805e+01 8.263660086611600633e-03 9.582734526523775997e+00 7.301905812492859305e-01
8.980690843531032641e+00 4.493715733368004805e+01 8.263660086611600633e-03 9.582734526523775997e+00 7.301905812492859305e-01
8.980690843531032641e+00 4.493715733368004805e+01 8.263660086611600633e-03 9.582734526523775997e+00 7.301905812492859305e-01
8.978667625585961432e+00 4.493655155700473358e+01 8.678705803141074579e-03 1.008663118463329944e+01 7.573300703466684380e-01
8.978667625585961432e+00 4.493655155700473358e+01 8.678705803141074579e-03 1.008663118463329944e+01 7.573300703466684380e-01
8.978667625585961432e+00 4.493655155700473358e+01 8.678705803141074579e-03 1.008663118463329944e+01 7.573300703466684380e-01
8.978667625585961432e+00 4.493655155700473358e+01 8.678705803141074579e-03 1.008663118463329944e+01 7.573300703466684380e-01
8.978667625585961432e+00 4.493655155700473358e+01 8.678705803141074579e-03 1.008663118463329944e+01 7.573300703466684380e-01
8.978667625585961432e+00 4.493655155700473358e+01 8.678705803141074579e-03 1.008663118463329944e+01 7.573300703466684380e-01
8.978667625585961432e+00 4.493655155700473358e+01 8.678705803141074579e-03 1.008663118463329944e+01 7.573300703466684380e-01
9.096446933459123585e+00 4.493272749154158419e+01 6.383382482013488096e-03 1.001140928941899588e+01 7.837964835603743463e-01
9.096446933459123585e+00 4.493272749154158419e+01 6.383382482013488096e-03 1.001140928941899588e+01 7.837964835603743463e-01
9.096446933459123585e+00 4.493272749154158419e+01 6.383382482013488096e-03 1.001140928941899588e+01 7.837964835603743463e-01
9.096446933459123585e+00 4.493272749154158419e+01 6.383382482013488096e-03 1.001140928941899588e+01 7.837964835603743463e-01
9.096446933459123585e+00 4.493272749154158419e+01 6.383382482013488096e-03 1.001140928941899588e+01 7.837964835603743463e-01
9.096446933459123585e+00 4.493272749154158419e+01 6.383382482013488096e-03 1.001140928941899588e+01 7.837964835603743463e-01
9.096446933459123585e+00 4.493272749154158419e+01 6.383382482013488096e-03 1.001140928941899588e+01 7.837964835603743463e-01
9.096446933459123585e+00 4.493272749154158419e+01 6.383382482013488096e-03 1.001140928941899588e+01 7.837964835603743463e-01
9.096446933459123585e+00 4.493272749154158419e+01 6.383382482013488096e-03 1.001140928941899588e+01 7.837964835603743463e-01
9.111951153893478761e+00 4.493699821642728409e+01 6.603393889830883393e-03 1.055610169388245723e+01 7.274006901893546040e-01
9.111951153893478761e+00 4.493699821642728409e+01 6.603393889830883393e-03 1.055610169388245723e+01 7.274006901893546040e-01
9.095367806993722937e+00 4.492128058124260548e+01 7.460546460013130210e-03 1.036399601721323727e+01 7.153534871666643591e-01
9.095367806993722937e+00 4.492128058124260548e+01 7.460546460013130210e-03 1.036399601721323727e+01 7.153534871666643591e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.962585584102473746e+00 4.492822593605868775e+01 6.801284673550796189e-03 1.179406465141279092e+01 7.306256145561135229e-01
8.854667888390510555e+00 4.492655454879440668e+01 5.502629767730835703e-03 1.130699774870548246e+01 7.701800625458922189e-01
8.704345548993789095e+00 4.492031649375374514e+01 5.899288672661567867e-03 1.307959759759891227e+01 7.878890420647084447e-01
8.704345548993789095e+00 4.492031649375374514e+01 5.899288672661567867e-03 1.307959759759891227e+01 7.878890420647084447e-01
8.988154090428871257e+00 4.490538627381092596e+01 4.311557779007256855e-03 1.408669074319752923e+01 8.260144612797886143e-01
8.985439331279946984e+00 4.490112983381553846e+01 4.002208762679076298e-03 1.476654878656170489e+01 8.016778999999991662e-01
8.985439331279946984e+00 4.490112983381553846e+01 4.002208762679076298e-03 1.476654878656170489e+01 8.016778999999991662e-01
8.985439331279946984e+00 4.490112983381553846e+01 4.002208762679076298e-03 1.476654878656170489e+01 8.016778999999991662e-01
8.985439331279946984e+00 4.490112983381553846e+01 4.002208762679076298e-03 1.476654878656170489e+01 8.016778999999991662e-01
9.118264072971010492e+00 4.488831883504102649e+01 6.924226361902565546e-03 1.653713945294669330e+01 8.372361563366300663e-01
9.118264072971010492e+00 4.488831883504102649e+01 6.924226361902565546e-03 1.653713945294669330e+01 8.372361563366300663e-01
9.118264072971010492e+00 4.488831883504102649e+01 6.924226361902565546e-03 1.653713945294669330e+01 8.372361563366300663e-01
9.118264072971010492e+00 4.488831883504102649e+01 6.924226361902565546e-03 1.653713945294669330e+01 8.372361563366300663e-01
9.118264072971010492e+00 4.488831883504102649e+01 6.924226361902565546e-03 1.653713945294669330e+01 8.372361563366300663e-01
9.118264072971010492e+00 4.488831883504102649e+01 6.924226361902565546e-03 1.653713945294669330e+01 8.372361563366300663e-01
9.118264072971010492e+00 4.488831883504102649e+01 6.924226361902565546e-03 1.653713945294669330e+01 8.372361563366300663e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
